,date,text
1125,2022-12-20,Logistics firm Delhivery on Tuesday announced that it will acquire Pune-based supply chain solutions provider Algorhythm Tech to strengthen its offerings in this space.
1126,2022-12-20,Adani Group's VCPL acquires 8.27% stake in NDTV through open offer
1127,2022-12-20,"China rushes to build hospital beds, US says covid situation in China a concern"
1128,2022-12-20,SpiceJet warns of flight delays due to bad weather in Delhi
1129,2022-12-20,"JustIn | Zaggle Prepaid Ocean Services Limited files #DRHP with #SEBI

▶️Offer consists of a #fresh issue as well as offer for sale (#OFS)

▶️Size of fresh issue is Rs 490 cr, OFS of approx 1 cr shares from #promoters & existing #investors"
1130,2022-12-20,"▶️VenturEast Proactive Fund, GKFF Ventures & #promoters will pare stake in #OFS"
1131,2022-12-20,"Market closes with minor cuts following a sharp recovery in last hour

BoJ’s surprise move to raise yield target, had triggered morning fall"
1132,2022-12-20,"#JustIn | Uno Minda enters into agreement with #Asentec, Korea to #design, #develop, #manufacture & market wheel speed #sensors for Indian market"
1133,2022-12-20,"SEBI board meeting outcome | *Thread*

#BUYBACK VIA TENDER ROUTE 

Permit upward revision of #buyback price till 1 working day prior to record date

Removing requirement of filing draft letter with SEBI"
1134,2022-12-20,"Buyback through stock exchange route to be #phased out in gradual manner: SEBI (@SEBI_India)

⭕️Minimum utilisation of amount for buyback via stock #exchange increased to 75% Vs 50%

⭕️Creation of separate #window on stock exchanges for understanding buyback"
1135,2022-12-20,Union Bank of India subscribes 2 cr shares of Star Union Dai-Ichi Life Insurance Company (SUD life) offered under #RightsIssue by the company at Rs 25 per share aggregating to Rs 50.20 cr
1136,2022-12-20,"JustIn | Shyam Metalics to conclude #acquisition of Mittal Corp 

⭕️Acqn to strengthen the metal portfolio by entering the stainless steel (SS)/wire rod & bar mill

⭕️Mfg footprints to increase w/entry into MP

⭕️Aims at expanding existing 8.85 MTPA prdn capacity to 14.45 MTPA"
1137,2022-12-20,"#Capex spending shall grow to Rs 10,000 crores in the next 5 years"
1138,2022-12-20,"Shyam Metalics enters into stainless steel business, plans to invest ₹7,500 cr"
1139,2022-12-20,Airtel acquires 8% stake in tech startup Lemnisk
1140,2022-12-20,Centre clears PLI incentive of ₹357 crore for Foxconn India
1141,2022-12-21,Dixon Tech reduces mobile biz revenue guidance for FY23
1142,2022-12-21,City Union Bank in focus after bank discloses Gross NPA divergence for FY22. Stock down 7%
1143,2022-12-21,"Expect co’s premium growth at 8-10% vs industry average of 15% growth, says Neerja Kapur of New India Assurance to CNBC-TV18"
1144,2022-12-21,"AI Global Invsts (Advent Intl) rejects discovered price for delisting of DFM Foods shares. AI Global announces counter offer at Rs 467/sh to acquire 26.3% stake in co

CNBC-TV18 alert: Discovered price via reverse book building process was at Rs 525/sh"
1145,2022-12-21,Vaishali Pharma signs agreement with Jark Pharma for Ayurvedic products
1146,2022-12-21,GAIL & Mitsui OSK Lines sign contract to build a new LNG carrier and sign agreement for joint ownership of an existing LNG carrier
1147,2022-12-21,Asian Paints promoters release pledge of 1.8% equity on December 19
1148,2022-12-21,Bharti Airtel launches #5G services in #Ahmedabad & #Gandhinagar
1149,2022-12-21,"Market closes at over 1-month low tracking weak global cues

Frontline indices fall 1-2% with broader mkts underperforming benchmarks"
1150,2022-12-21,MTAR Tech to #design & #develop Small Satellite Launch Vehicle (#SSLV) project
1151,2022-12-21,"Cutting corp tax rate is important for businesses to grow in India. Last few years economic growth will have to be looked at from #COVID point of view, says Finance Minister @nsitharaman 

Here's more"
1152,2022-12-21,"GR Infra to sell subsidiary Rajgarh Transmission to India Grid Trust. MoU also signed with India Grid Trust to jointly bid for ₹5,000 cr Tariff-based Competitive Bidding (TBCB) Trans projects"
1153,2022-12-21,US Futures move sharply higher in last few minutes. Dow Futures up more than 250 points
1154,2022-12-21,"Diagnostic stocks like Dr Lal, Metropolis, Lupin, Apollo Hosps see buying

Divi’s, Cipla, Apollo Hosps, Sun Pharma, Drl are top Nifty gainers

14 of top 16 Midcap gainers are from pharma, Glenmark, Metropolis top gainers"
1155,2022-12-22,"New Listing | #Sula Vineyard lists at ₹361/sh, at a premium of 1.1% from the issue price of ₹357/sh on NSE 

#SulaVineyardsIPO"
1156,2022-12-22,"LTIMindtree partners with UK-based Yorkshire Water to to modernise operations across its clean water, waste water, and asset management businesses"
1157,2022-12-22,"Strides Pharma’s Singapore arm gets deferred consideration of ₹525 cr for Australian operations sale in 2019, proceeds will be utilised for deleveraging the balancesheet"
1158,2022-12-22,#JustIN  | Bharti Airtel launches 5G Plus services in Vizag
1159,2022-12-22,"Maruti Suzuki has signed an agreement with Kamarajar Port for the export of passenger vehicles to Africa, the Middle East, Latin America, ASEAN, Oceania & SAARC regions

The agreement is for a period of 5 years, starting December 2022"
1160,2022-12-22,"Shriram Finance says AUM in Tamil Nadu has touched ₹30,000 Cr, customer count in rural & semi-urban markets stands at 10.6 lakh"
1161,2022-12-22,"#Nava | #ZESCO makes first #payment of $10 m to #MCL after #arbitration order. MCL expects ZESCO to make balance payments by end of August 2023

Alert: MCL is Maamba Collieries, subsidiary of Nava"
1162,2022-12-22,"Japan, #China, #SouthKorea & #Italy witnessing rise in #COVID cases, #deaths, says Health Minister Mansukh Mandaviya while briefing #LokSabha on COVID situation

#Govt keeping close watch on global COVID situation & states are asked to ensure COVID #protocols maintained, he adds"
1163,2022-12-22,"#JK Paints to invest ₹153 cr in 1st tranche for #acquisition of 60% #stake in #Acro Paints, Remaining 40% stake of Acro Paints shall be #acquired over a period of 12 months"
1164,2022-12-22,"Ramco Systems to issue 14.59 lakh convertible warrants to promoter at ₹274/warrant, & 43.79 lakh equity shares to promoter & non-promoter grp at ₹274/sh"
1165,2022-12-22,RVNL gets Letter of Acceptance (#LoA) worth Rs 198.93 cr for construction of #Bhesan Depot cum #workshop by Gujarat Metro Rail Corporation (#GMRC)
1166,2022-12-22,RailTel bags order worth Rs 98.56 cr from Webel Technology
1167,2022-12-22,"UK-India round-6 #FTA negotiations: Talks concluded on Dec 16

11 policy areas discussed over 28 separate sessions

7th round of official level negotiations due to take place in early 2023"
1168,2022-12-22,"Reliance Industries arm, Reliance Strategic Business Ventures (#RSBVL), #acquires 23.3% stake in Exyn Technologies for $25 million"
1169,2022-12-22,"Crypto Adoption 🎉

Brazil President signs bill to regulate cryptocurrency in the country."
1170,2022-12-23,"Reliance Communications says the resolution plan for RITL stands implemented on December 22, 2022"
1171,2022-12-23,"#FTX founder Sam #Bankman-Fried will be released on $250 million bail, a federal judge ruled, while he awaits trial for eight federal criminal charges related to alleged fraud at his collapsed #crypto firm"
1172,2022-12-23,"Godrej Properties to develop a residential group housing project in Gurugram, Haryana  with estimated revenue potential of ₹3,000 cr"
1173,2022-12-23,"SBI Card in focus
Co adds nearly 4 lakh credit cards in November against 12-month average of 2 lakh"
1174,2022-12-23,Page Ind under pressure after company says it expects a soft Q3
1175,2022-12-23,New Listing | Abans Holdings lists at ₹273/sh vs issue price of ₹270/sh on NSE
1176,2022-12-23,New Listing | Landmark Cars lists at a discount of 6.9% at ₹471/sh vs issue price of ₹506/sh on NSE
1177,2022-12-23,Govt sources say option for nasal vaccine for #COVID likely to be introduced on CoWIN app today
1178,2022-12-23,GMR Airports promoter creates pledge on 3.96 cr shares (0.66% equity) On December 20
1179,2022-12-23,"Meghmani Organics  arm in agmt with domestic fert manufacturer for Nano Urea (liquid) Fertiliser. To invest ₹150 cr for setting up Nano Urea (liquid) fertiliser plant in Gujarat, annual capacity pegged at 5 crore bottles (~500 ml) per year"
1180,2022-12-23,Vedanta says co is declared preferred bidder for Bicholim Mineral Block-1 in Goa having resources of 84.92 mt
1181,2022-12-23,"Spandana Sphoorty gets binding bid from an ARC, worth ₹95 cr for transfer of stressed loan portfolio, shall follow the Swiss challenge method for bidding"
1182,2022-12-23,Indus Towers appoints Prachur Sah as MD & CEO of co w.e.f January 3
1183,2022-12-23,"10 of the 24 proposals will be beneficial for L&T Defence. More than 97% of ₹84,000 cr is in the indigenous basket

Orders will be for FICV, light tanks, mounted guns & vessels for coast guard

Jayant D Patil of L&T Defence to CNBC-TV18"
1184,2022-12-23,Midcap index set for biggest single-day fall in last three months
1185,2022-12-23,"#JustiN | BHEL in licensing agreement with Sumitomo Shi FW, Finland for design, engineering, manufacturing, erection, commissioning and sale of Circulating Fluidised Bed Combustion (CFBC)Boilers in India and in overseas territories except select countries"
1186,2022-12-23,JSW Steel board approves fund raise of ₹875 cr via NCDs on a pvt placement basis
1187,2022-12-23,Bharti Airtel launches 5G services in Pune
1188,2022-12-23,Orient Green to explore an expansion of renewable energy opportunities
1189,2022-12-23,"BSE cos erase almost entire mkt cap gained this quarter (Oct-Dec), in last three days. BSE cos’ mkt cap down nearly 6% from all-time high hit last week"
1190,2022-12-24,"STEP1: PAY 100RS ENTRY FEE
Payment number- 9711780818
Gpay upi id - Himanshuahuja0007@oksbi

2: Send SCREENSHOT here after payment 👇

https://chat.whatsapp.com/Lqz2jGSu6AV4VHhhKgBDwu

3: WE WILL ADD YOU TO PREMIUM GROUP"
1191,2022-12-26,"Suven Pharma says Advent Intl launches open offer to acquire additional 26% stake (6.61 cr shares) at ₹495/sh worth ₹3,276 cr"
1192,2022-12-26,"L&T bags order in the range of ₹1,000-2,500 cr for water & effluent treatment business"
1193,2022-12-26,Compuage Infocom to be value-added distributor of Bosch
1194,2022-12-26,GTPL Hathway launches ‘GTPL Genie’ an OTT apps aggregation product for subscribers
1195,2022-12-26,Inox Green to acquire majority stake in an independent O&M wind service provider
1196,2022-12-26,Aurionpro Fintech bags order worth ₹150 cr in the US for expansion of client platform
1197,2022-12-26,"Power Mech receives service order letters of award (LOA) worth Rs 1,034.13 cr"
1198,2022-12-26,"After Former ICICI Bank CEO Chanda Kochhar and her husband Deepak Kochhar, CBI arrests Videocon Group's Venugopal Dhoot for alleged irregularities in a ₹3,250 cr loan that Videocon got from ICICI Bank in 2012

#ICICIVideocon #VenugopalDhoot"
1199,2022-12-26,Finance Minister Nirmala Sitharaman is hospitalised
1200,2022-12-26,NTPC (@ntpclimited) signs MoU with #Tecnimont to explore Green #Methanol production
1201,2022-12-26,"CBI gets three day custody of Chanda and Deepak Kochhar along with Dhoot

#VideoconLoanCase
#ChandaKochhar"
1202,2022-12-26,"Time Technoplast receives order worth Rs 75 cr from Adani Total Gas for the #supply of #CNG cascades

⭕️#Delivery of the #Cascade will begin from January 2023"
1203,2022-12-26,Projects worth around Rs 2700 cr approved to develop sewage infrastructure in the #Ganga basin
1204,2022-12-27,"#JustIn | Sadbhav Engg consortium lenders, except one sign Inter Creditor Agreement (ICA) on December 26"
1205,2022-12-27,"Laurus Labs in focus
Company reports a fire incident on block of API manufacturing (Unit 3) plant in Visakhapatnam"
1206,2022-12-27,Manappuram Finance to consider fund raise in January
1207,2022-12-27,"Mobile device makers, technology companies in India to adopt USB type-C as standard charging port for electronic products by March 2025, says Department of Consumer Affairs"
1208,2022-12-27,#JustIN | Capacite Infra bags repeat order worth ₹695 cr from Saifee Burhani Upliftment Trust
1209,2022-12-27,"#JustIn | Central Bank Of India Board gives in-principle nod to acquire remaining 35.60% stake from the existing shareholders in Central Bank Home Finance

#CentralBank #CBHFL"
1210,2022-12-27,IEX incorporates wholly owned subsidiary International Carbon Exchange to establish & operate a platform for trading of green products
1211,2022-12-27,"#JustIn | L&T bags order in the range of ₹1,000-2,500 cr"
1212,2022-12-27,NBCC bags order worth ₹69.3 crore from Odisha Power Transmission Corp
1213,2022-12-27,"Lemon Tree Hotels #signs franchise agreement for a 32-room #property in #Dehradun
    
⭕️Dehradun hotel is expected to be operational by December, 2023"
1214,2022-12-27,"Finance Minister Nirmala Sitharaman’s #recovery is on track. She is expected to be #discharged from #AIIMS tomorrow, sources"
1215,2022-12-27,"The Ministry of Electronics and Information Technology (@GoI_MeitY) to soon #release rules for online #gaming intermediaries, says Rajeev Chandrasekhar, MoS, MeitY"
1216,2022-12-27,"RVNL receives #LoA worth Rs 1,544.60 crore for implementation of UTF Harbor #Project in #Maldives"
1217,2022-12-27,BSE: #SEBI grants final #approval for introducing Social Stock Exchange (#SSE) as a separate segment on #BSE
1218,2022-12-28,"DLF issues clarification, says have not received any notice from Noida Authority till now
Alert: There were reports of Noida Authority issuing notice to DLF demanding ₹235 cr"
1219,2022-12-28,LTS investment fund has sold 2.35% stake in #NDTV from Dec 15-23. LTS Investment Fund’s stake reduces to 5.08% from 7.43%
1220,2022-12-28,Hester acquires technology from ICAR – NIHSAD to develop a Low Pathogenic Avian Influenza (H9N2 strain) Inactivated Vaccine for poultry
1221,2022-12-28,Bharti Airtel launches #5G services in Jammu and Srinagar
1222,2022-12-28,"Adani Ent Acquires SIBIA Analytics & Consulting Services, an analytics / machine learning/ artificial intelligence co for ₹14.8 cr"
